-nan
-nan
-nan
-nan
-nan
-nan
15.27673646444727
16.81908518477769
13.02350522769174
15.30152331192815
16.83678973327842
13.04846597381366
15.30301267943126
16.88352714184303
13.07024002356157
15.32392203699232
16.90531332342510
13.09177049441253
15.32282832886299
16.95176711430370
13.11299775893935
15.33984542657821
16.97222263107353
13.13386302942771
15.33132777425195
16.99819367037453
13.17075092481627
15.32664271173423
17.04438095260345
13.19072001420602
15.33874484599904
17.05794680294555
13.21286743879591
15.33166889045624
17.10388542364183
13.23171928716994
15.31906670998521
17.15651700258920
13.24993339053230
15.30552378553260
17.20336572333137
13.26986846183678
15.29107762346541
17.22850868985148
13.30167474968269
15.27576823161638
17.28114026879885
13.31768071841726
15.25963800848455
17.32787025804478
13.33496073723929
15.24273162581498
17.35226127994891
13.36281977322246
15.22509590488291
17.40489285889628
13.37621939490090
15.20677968682483
17.45152046076646
13.39046091714711
-nan
-nan
-nan
15.32526604917256
16.83445083649091
12.97949058122580
15.32936804339464
16.88148818631466
13.00157037517692
15.35415489087552
16.89935834937157
13.02681618264275
15.35564425837863
16.94609575793619
13.04859023239066
15.37655361593969
16.96788193951826
13.07012070324161
15.37545990781036
17.01433573039685
13.09134796776843
15.36802963181504
17.06696730934422
13.11221323825679
15.38395935319932
17.06166419411254
13.15048090405208
15.37927429068160
17.10785147634146
13.17044999344184
15.39137642494641
17.12156771560675
13.19289079717683
15.38430046940361
17.16750633630303
13.21174264555087
15.37169828893258
17.22013791525040
13.22995674891323
15.35815536447996
17.26712138278912
13.25019270466699
15.34370920241277
17.29309242209013
13.28342429923241
15.32839981056375
17.34572400103750
13.29943026796698
15.31226958743191
17.39257272177966
13.31701784325993
15.29536320476235
17.41771568829978
13.34634377496866
15.27772748383028
17.47034726724715
13.35974339664710
15.25941126577220
17.51707725649307
13.37429829562552
-nan
-nan
-nan
15.37789762811993
16.89561349422646
12.95430324999769
15.38199962234201
16.94265084405022
12.97638304394882
15.40678646982288
16.96070138863610
13.00190480549599
15.40827583732599
17.00743879720071
13.02367885524390
15.42918519488706
17.02922497878278
13.04520932609485
15.42286287295382
17.08185655773015
13.06643659062167
15.42066121076241
17.12831034860875
13.08730186111003
15.43659093214669
17.12398047810341
13.12689993980280
15.43190586962897
17.17016776033233
13.14686902919255
15.44400800389378
17.18404961415380
13.16959489427145
15.43693204835098
17.22998823485008
13.18844674264549
15.42432986787995
17.28261981379745
13.20666084600785
15.41078694342733
17.32975367025937
13.22719018090672
15.39634078136014
17.35662661720523
13.26180154587887
15.38103138951111
17.40925819615259
13.27780751461344
15.36490116637928
17.45624166369132
13.29569597435568
15.34799478370972
17.48221270299232
13.32644721278392
15.33035906277765
17.53484428193969
13.33984683446236
15.31204284471957
17.58169300268186
13.35470928991171
15.39577442979108
16.93594535338208
12.90379208243644
15.43052920706729
16.95536642162255
12.92593319495246
15.42878243490273
17.00799800056992
12.94801298890359
15.45941804877025
17.02064896497745
12.97380083303025
15.45536104599793
17.07328054392482
12.99557488277816
15.45571055771695
17.12001795248943
13.01710535362912
15.47549445190119
17.14180413407150
13.03833261815594
15.47329278970978
17.18825792495010
13.05919788864430
15.48922251109406
17.18496994090612
13.10007333822165
15.48453744857634
17.23115722313504
13.12004242761140
15.47391875716302
17.27863707568210
13.14304424677165
15.48956362729835
17.29115807918176
13.16189609514568
15.47696144682732
17.34378965812913
13.18011019850804
15.46341852237470
17.39108912914723
13.20092459475082
15.44897236030751
17.41893532081943
13.23686637262045
15.43366296845848
17.47156689976680
13.25287234135502
15.41753274532665
17.51870075622872
13.27105418024237
15.40062636265709
17.54557370317458
13.30318518907734
15.38299064172502
17.59820528212195
13.31658481075577
15.36467442366694
17.64518874966067
13.33174815065441
15.44840600873845
16.99412306806948
12.87231787284472
15.48316078601466
17.01354413630994
12.89445898536075
15.48141401385010
17.06617571525731
12.91653877931187
15.48435686888935
17.10846436491829
12.94258209761545
15.50799262494530
17.13166663590448
12.96435614736336
15.50834213666432
17.17840404446909
12.98588661821432
15.52812603084856
17.20019022605116
13.00711388274114
15.52592436865715
17.24664401692976
13.02797915322950
15.51740671633089
17.27663973781378
13.07007539407176
15.53716902752370
17.29065095786515
13.09004448346152
15.52655033611039
17.33832545935749
13.11331238520126
15.54219520624572
17.35084646285715
13.13216423357530
15.52959302577468
17.40347804180452
13.15037833693765
15.51605010132207
17.45095789435159
13.17146868726178
15.50160393925488
17.47984597248515
13.20868783601599
15.48629454740585
17.53247755143252
13.22469380475056
15.47016432427402
17.57977702245061
13.24316070498181
15.45325794160446
17.60762321412282
13.27662212671425
15.43562222067239
17.66025479307019
13.29002174839269
15.41730600261430
17.70738864953211
13.30547846743644
15.50103758768581
17.05056445014189
12.83782667475845
15.50658975695984
17.09791723412746
12.85996778727448
15.53404559279747
17.12261709732972
12.88204758122560
15.53698844783671
17.16512727554080
12.90833505778217
15.56062420389267
17.18832954652698
12.93010910753008
15.56097371561169
17.23506695509159
12.95163957838103
15.55465139367845
17.28769853403896
12.97286684290785
15.57855594760452
17.30330692755226
12.99373211339621
15.57003829527826
17.33447297992158
13.03698918497104
15.58490422949031
17.35492849669141
13.05695827436079
15.57918191505776
17.39636707875757
13.08048165027745
15.56755537959781
17.44899865770493
13.09933349865148
15.58222460472205
17.46151966120460
13.11754760201384
15.56868168026944
17.50919416269693
13.13890403491746
15.55423551820225
17.53918988358095
13.17734397493659
15.53892612635322
17.59182146252832
13.19334994367116
15.52279590322139
17.63930131507539
13.21209279798376
15.50588952055182
17.66818939320895
13.24683159060078
15.48825379961976
17.72082097215632
13.26023121227922
15.46993758156167
17.76812044317442
13.27597299266687
15.55366916663318
17.10511318836849
12.80041400960939
15.55308637123865
17.15774476731586
12.82255512212541
15.55747456374264
17.20509755130144
12.84463491607653
15.58377126039743
17.22550430918808
12.87115455877961
15.58556302401176
17.27254165901183
12.89292860852752
15.60805892428362
17.29574392999801
12.91445907937847
15.60728297262582
17.34248133856262
12.93568634390529
15.62595891274797
17.36426752014470
12.95655161439365
15.62266987422563
17.39048556349821
13.00090634131331
